Sujata Powermatic Plus Juicer Mixer Grinder with Chutney Jar 900 Watts 3 Jars White,Home Kitchen Kitchen HomeAppliances SmallKitchenAppliances JuicerMixerGrinders,6 525,8 820,26%,4.5,5 137,Warranty: 1 year warranty provided by the manufacturer from date of purchase Includes: 1 unit Motor 1 Jucier attachment 1 Blender jar 1 Grinder jar 1 Chutney jar Most powerful 9 watts motor with double ball bearings for efficiency low maintenance and trouble free running for years Juicer with unique honeycomb filter mesh for finer juice with higher yield 22 rpm operation retains flavor and aroma of juices and food 9 mins. continuous running suitable for longer usage Totally shock proof and safe Low maintenance trouble free running.customer care: 11 45793882 / 27691512,Arjun A shwetha murthy rahul Jubaida H. Hemali Thacker Amazon Customer Alexis engg and mktg Pvt ltd Amazon Customer,Best mixer juicer Nice Best product in this price Good Product can buy it. Very easy to handle and very sturdy mixer Realy great product... Noone providing such heavy motor. Good product Value for Money,One of the best juicer mixer I have ever used till date. Used almost all renowned brands but this one is class apart. 3rd purchase in the family circle Nice It is unique machine it can do everything which we went from a. Juicer machine fine quality of mixing grinder in few seconds and use both domestic or shops and very easy to use and clean I choose it after many machine used it is best all of them. If u want to take out the juice after several days gap then u can prefer it bit on the regular basis it is not good because I had taken out mausambi juice from it but it s waste was not containing some juice in it which can give a loss to u. Else it s good. I have not used juicer thus 4 stars. But mixer grinder is excellent. Even hard items like coconut pieces grind in just 3 4 turns. Very happy with the product . Easy to clean. Just waiting to use the juicer though. Very good experience using this produc from year s. Very nice products and most powerful motor Nice Machine meets the purpose as I was looking for a strong performing juicer. its just that. manufacturing quality is also good and sturdy. though I feel the motor is loose fitted as one can feel it hitting both sides inside while cleaning or shifting,https://m.media amazon.com/images/I/41yPeG8kXxL. SX300 SY300 QL70 FMwebp .jpg,https://www.amazon.in/Plastic Powermatic Jar Juicer Grinder Chutney/dp/B07Y9PY6Y1/ref sr 1 307 qid 1672923607 s kitchen sr 1 307
Aquadpure Copper Mineral RO UV UF 10 to 12 Liter RO UV TDS ADJUSTER Water Purifier with Copper Charge Technology black copper Best For Home and Office Made In India,Home Kitchen Kitchen HomeAppliances WaterPurifiers Accessories WaterFilters Purifiers,4 999,24 999,80%,4.6,124,RO technology reduces TDS hardness and removes pesticides heavy metals. Eliminates harmful bacteria viruses protozoa cysts 1 year warranty 10 12 Liter capacity Booster Pump is required for the functioning of water purifier in case of inlet water pressure being less than 0.3kg/cm sq. Available through our service technician at an additional cost. Ultra Filtration imparts crystal clear clarity to your drinking water in addition to making is safe from viral bacterial contaminations UV UF removes viruses Patented Mineral Guard Technology to retain essential minerals in your water Color: Black and Copper Capacity: 10 12 liters Power: 60 watts Input Water Temperature: 10 to 40 C Operative Input voltage: 100 300V ac 50Hz Material tank type: Food grade engineered plastic Can be used for TDS upto 1500 ppm. Please use a TDS meter to find out the correct TDS of your water source before buying a water purifier 1 year warranty for electrical parts except UV Lamp. Warranty starts from date of dispatch. Filters are consumables get blocked or choked because of water only. If water quality is good filters life will be more If water quality is bad More turbidity or more TDS Filters life will be less. so not covered in Warranty. Electrical part will be send through Installation will be completed within 48 to 72 hrs. Taste Adjuster TDS controller enables adjustment of taste depending upon the source of water 12 stage filtrations 12 liter storage High quality grey Black color filters. With Active Copper Filter Series ncludes RO Purifier Pre Filter Installation accessories user manual. Installation You need to pay Up to Rs. 500/ to the technician for installation.,Manish Mehekare Rajesh Nitesh singh Lalit Prathamesh poojari Charan santhakumar Nikhil Bhagat,service is excellent installation guy is very professional I liked the service Amazing Value for money Nice product Water is clean and tasty also. Its cleans very well Good. Happy with the installation Nice product at affordable price. Affordable and we ll functioning R.O.,I like the service most and the product Note: Writing the product right after installation.Product looks nice and the storage capacity is good enough for a family of 5. The technician is very friendly and installed the product without issues. Will write a detailed review after using the product thoroughly. It s value for money product.Works fine and installation was on time. Nice product and service is also good Product is very good. Purity of water is excellent. https://m.media amazon.com/images/W/WEBP 402378 T1/images/I/71NXtZ0RVWL. SY88.jpg Product and installation is excellent.must buy item at this range. Value for money R.O. water dispenserSufficient capacity,https://m.media amazon.com/images/W/WEBP 402378 T1/images/I/41ZvKRULvDL. SY445 SX342 QL70 FMwebp .jpg,https://www.amazon.in/Aquadpure Copper ADJUSTER Purifier Technology/dp/B0BJ966M5K/ref sr 1 308 qid 1672923607 s kitchen sr 1 308
Amazon Basics 650 Watt Drip Coffee Maker with Borosilicate Carafe,Home Kitchen Kitchen HomeAppliances Coffee Tea Espresso DripCoffeeMachines,1 189,2 400,50%,4.1,618,Compact powerful 650 watt drip coffee maker for home and office use Brews up to 5 cups at a time 25 ounces or 740 ml Premium quality materials are food grade with a glass borosilicate carafe Reusable filter and removable filter basket is convenient and does not require additional paper filters Auto keep warm function is ideal for instant anytime coffee Easy to use set up Please Note: Carafe is to be hand washed not dishwasher safe Package Contents: 1 x 650 W Drip Coffee Maker with Borosilicate Carafe Color Name: Black Material Type: Metal Size Name: Standard,Subhajit Sadhu Indrajit Sarkar Ashwath Dorje Harish R. Jana Amazon Customer Viknesh Harren,Okay to use Good value for a well finished product recommended Do not buy this product Better than expected. Best carafe from amazon Build quality is not that great Replacement parts not available or sold for twice as much as the value of the entire product Good product,The pricing is good using is very easy but the product is not too much worth to buy. I have been using a similar coffee percolator for over 20 years now and my old workhorse a Chinese Nova is still capable. Since it was white and therefore a very unappetising sight now I needed a new one.Packaging: The design of packaging was perfect stiff corrugated sandwich board box foam profiled panels stuck on board for bottom and top board wrapping around the glass kettle the whole unit inside a thick ply cover. Frankly this sort of packaging is more common in high end audio equipment. 5 plus for the packaging design.Size: This is a small machine and will make about 600 ml of coffee sufficient for 2 mugs in one go. If you need a larger volume look elsewhere.Body and finish: The plastic body is well made the matte finish looks good. The bottom metal plate is seamless and black will have to wait and see when spots appear. The kettle is good quality glass and though no branding is present feels thick enough to withstand minor washing bumps. The filter bucket and the holder with the flow control spring is OK hopefully the spring and washer which are fixed will last. The lid moves smoothly and the hinges and the sprinkler also look sturdy. Switch is firm.Function: It worked very well on the first use. I had used an extra coffee filter paper on top of the nylon filter bucket. The flow was smooth. Coffee liquor starts weak and then picks up strength. The drip stops well with the removal of the kettle and though the manual cautiously states a 10 sec gap for drip stop I did not find any leakage on longer removal.Overall: Very satisfied with my new coffee maker. Recommend buying. Product doesn t work within a month Easy to use and it turned out better than I expected it to be for the price. Just Magnificent. Saves lot of time. The plastic quality for this product is poor. It feels like a toy. I had bought a Amazon basics air fryer it had great build quality comparing to this Amazon basics product If you try to find a replacement part it costs twice its value its cheap and breakable. And the coffee is very very light waste of coffee and also not a good flavour. Nice product and simple to use,https://m.media amazon.com/images/I/41EuzetRjTL. SX300 SY300 QL70 FMwebp .jpg,https://www.amazon.in/AmazonBasics Drip Coffee Maker Black/dp/B086GVRP63/ref sr 1 309 qid 1672923607 s kitchen sr 1 309
Crompton Insta Delight Fan Circulator Room Heater with 3 Heat Settings Slate Grey Black 2000 Watt,Home Kitchen Heating Cooling AirQuality RoomHeaters FanHeaters,2 590,4 200,38%,4.1,63,Tapping into a natural phenomenon known as convection InstaDelight Circulates air through a fan after passing it through the heating element Its easy portability and multiple heat settings makes it a quintessential appliance on a chilly day Comes with a 3 heat setting and turbo fan design to spread heat quickly in the room Powered for over heat protection and height adjustable stand for comfort with ease of use An ISI approved product powered with shock proof body and a carrying handle Warranty: 1 years warranty provided by crompton from date of purchase covers on manufacturing defects kindly read the usermanual for more details,Kanwar Singh mukesh bajpai Deepak Kumar sreekanth veerla Divyesh Patel Jitendra Kumar singh MAHESH L Amazon Customer,no Good and reliable product Overall very fine Quality Useful product helped my family a lot in winter Operating switch is too hard for aged person Sabse badhiya Good product Good product at this price,no There should be a fan speed control option. Overall very good Little noisy but expected Fan is slightly noiseOperating switch is too hard for aged person Best in market Good product. easy to use. Received 2 days ago looks color r good. Heating nice 3 adjustments for heating 660W 1200W 2000W whichever u requireNo auto cut or over heat protection available,https://m.media amazon.com/images/I/31vL9 jaaJL. SX300 SY300 QL70 FMwebp .jpg,https://www.amazon.in/Crompton Delight Circulator Heater Settings/dp/B08MVXPTDG/ref sr 1 311 qid 1672923607 s kitchen sr 1 311
HANEUL 1000 Watt/2000 Watt Room Heater Fan Heater Pure White HN 2500 Made in India Thermoset,Home Kitchen Heating Cooling AirQuality RoomHeaters FanHeaters,899,1 599,44%,3.4,15,2 heat settings providing more convenience in usage. Customer can set it at either 1000 Watt or 2000 Watt depending upon the requirement Thermal cut out protection and Power indicator light. Handle grip got portablity It can be placed vertically as well as horizontally. Adjustable thermostat,Vivek Amazon Customer Kundan Rajan kumar chaman prakash Amazon Customer Chinna Dhaval,It s working perfect Excellent piece Value for money Very good product Good product Good Quality Late delivery 12 days Totally money West,Everything is fine about the product light weight good air blower and good heating most important price is good Best you can in this winter without doubt go for it thanks Amazon for this heater built quality as per description haneul brand same as mentioned Amazing product at amazing price work as per the description same brand received build quality is also superb great for winter pocket freindly as compare to other brand recommended It is good product Weight and heating process so easy and movable Value for money and quality is also good. I am not satisfied because product bilt quality poor and use that on heter semll very iterating High consumption electric,https://m.media amazon.com/images/I/41OZjIUftuL. SX300 SY300 QL70 FMwebp .jpg,https://www.amazon.in/HANEUL 2000 Watt Heater HN 2500 Thermoset/dp/B0BMZ6SY89/ref sr 1 312 qid 1672923607 s kitchen sr 1 312
Melbon VM 905 2000 Watt Room Heater ISI Certified White Color Ideal Electric Fan Heater for Small to Medium Room/Area Plastic Body,Home Kitchen Heating Cooling AirQuality RoomHeaters FanHeaters,998,2 999,67%,4.6,9,Lightweight 1.2 kg for easy portability between rooms Plastic body with rust free metal grill front Air throw range of 10 feet which is ideal for small to medium sized room Product can be placed both vertically and horizontally kindly refer to images Powerful 2400 RPM copper winded motor for quick heating and can be used vertically or horizontally kindly refer to images Cool Warm or Hot wind selection knob for heat setting Please note that regulator changes heating power not actual fan speed,Chanchal Gurjar Shyam Lalit Garg Anil Kumar PREM NATH SURESH VIJAY K.,It s good Happy to purchase Product is really good. It was excellent Very Good Product Heater The final finish product is not elegant.,It s good nd amazing product Very nice product. Very low noise leaves no dryness in air elegant in looks very fastly heat the room. Safely design. happy to purchase this heater . It maintain the room temperature and provides sufficient heat. It was really excellent product I like it Awesome product Product is very good,https://m.media amazon.com/images/I/41xLjSyJtYL. SX300 SY300 QL70 FMwebp .jpg,https://www.amazon.in/Melbon Blower Heater 2000 Watt White/dp/B09P1MFKG1/ref sr 1 313 qid 1672923607 s kitchen sr 1 313
Cello Eliza Plastic Laundry Bag/Basket 50 litres Light Grey,Home Kitchen HomeStorage Organization LaundryOrganization LaundryBaskets,998.06,1 282,22%,4.2,7 274,Material: Plastic Color: Light Grey100% food grade Package Contents: 1 Laundry Basket Size: 425 cm x 355 cm x 605 cm Luxury laundry basket Specially designed air vent to keep clothes odour free Space saver and ideal to use anywhere Comfortable reach through handles for easy lifting and carrying,Amit Singh RN Madhuri SHUKDEB P. Mano Harsha mahamod sharif Bhavesh Soni,Nice product Ok The lid could be more sturdier. Very thin plastic. Not very good Fine Excellent product Quality Very good quality product can store a week laundary,It s a good product for strong daily laundry clothes. Fine quality Flimsy and the lid alignment is not good design. Colour is sober which i liked better and not bright brown. I ve Milton and size is almost same though Milton bottom is a bit wider. I liked this colour better so bought this. As shown in the image. The basket quality is good. Expected a little thicker lid. Its not as sturdy as expected given the brand and price Good Good for home Looks cute too I like this product https://m.media amazon.com/images/I/61g3Yt9YAyL. SY88.jpg,https://m.media amazon.com/images/I/51CyJ9dUiWL. SX300 SY300 QL70 FMwebp .jpg,https://www.amazon.in/Plastic Laundry Basket Light Grey/dp/B01LY9W8AF/ref sr 1 314 qid 1672923607 s kitchen sr 1 314
ACTIVA 1200 MM HIGH SPEED 390 RPM BEE APPROVED 5 STAR RATED APSRA CEILING FAN BROWN 2 Years Warranty,Home Kitchen Heating Cooling AirQuality Fans CeilingFans,1 099,1 990,45%,3.9,5 911,Box Contains: Fan Motor Blade Set Canopy Set Downroad and Shackle Manufactured Under The Guidance Of Highly Qualified Engineers To Ensure The Life Of Product For Help Or Guidance Call On Our CC Note: Self Installation and product will be repaired in our service center. Material Type: Aluminium Controller Type: Button Control Mounting Type: Downrod Mount Finish Type: Painted,Ravi Pasala Eswararao Verified User Azarudeen Shubham venkatesh VELMURUGAN kutty,Decently priced fan Power saving fan low super qwality Nice one go for it Fan rod was missing Overall good fan at this price Good Love it .. nice product Okay,A good fan. Very sad no regulator and had to spend money for a regulator Iam like this prodect amazing I ve been using it since last 4 months and it doesn t have any issues so far. Product came with all the necessary items and it works perfectly fine. Rod was missing Kindly resend Good performance and good fan.Just upper cap not given by company.Rest is good at this price.I hope it long lasts. Good one Just okay don t get too much hype,https://m.media amazon.com/images/I/31hXo964hqL. SY300 SX300 QL70 FMwebp .jpg,https://www.amazon.in/ACTIVA APSRA Approved Ceiling Warranty/dp/B07ZJND9B9/ref sr 1 315 qid 1672923607 s kitchen sr 1 315
Shakti Technology S5 High Pressure Car Washer Machine 1900 Watts and Pressure 125 Bar with 10 Meter Hose Pipe,Home Kitchen Kitchen HomeAppliances Vacuum Cleaning Ironing PressureWashers Steam WindowCleaners,5 999,9 999,40%,4.2,170,Power:1900W Pressure:125 Bar Flowing:10L/min Voltage:220V 50Hz 3 Meter Power Cable Venturi System Auto Stop Self Intake Function Pressure Gauge Variably Adjustable Fan Spray Lance Water Filter Low Noise Operation: Auto Stop Technology Switches The Motor And Pump Off Automatically When The Switch is Released Includes: 1900W Pressure Washer Inlet Pipe 10M Outlet Pipe Water Filter Soap Dispenser Inlet Filter Quick Connector Pressure Gun With 6 Months Warranty,Ravinder kumar Ashok tejas seema HARSHVARDHAN Shubham kushwah Saurabh Patwa Shreyans Jain,It is very good Good product Just go for it Good product Value For Money. Good product easy to use Pressure is very good but mtr shows 115bar Nice Product.,Product works very well easy to use i recommend to this product shakti s5 to all To noise vary good washer product work vary well go for it Paisa vasool Awesome Car Washer for Domestic use. Good Pressure for superior cleaning. But Inlet pipe should have more length than it has. Good pressure washer and easy to use i think inlet pipe need to be more long other wise all good Pressure is very good but mtr shows 115bar Used this product for wash my roof as well as to wash my car. Product is very good with low noise and good pressure. Recommend to have this product for personal use to wash your Car Floor Roof etc,https://m.media amazon.com/images/I/51RQbF6ZuLL. SX300 SY300 QL70 FMwebp .jpg,https://www.amazon.in/Shakti Technology S5 Pressure Machine/dp/B0B2CWRDB1/ref sr 1 316 qid 1672923607 s kitchen sr 1 316
AMERICAN MICRONIC Imported Wet Dry Vacuum Cleaner 21 Litre Stainless Steel with Blower HEPA filter 1600 Watts 100% Copper Motor 28 KPa suction with washable reusable dust bag Red/Black/Steel AMI VCD21 1600WDx,Home Kitchen Kitchen HomeAppliances Vacuum Cleaning Ironing Vacuums FloorCare Vacuums Wet DryVacuums,8 886,11 850,25%,4.2,3 065,This Stainless Steel vacuum cleaner is an excellent device to clean your home or office. Designed to meet your varied needs it has a sleek design with a Stainless Steel body that makes it stand out wherever you keep it. This wet and dry vacuum cleaner with blower function which removes deep embedded dust from the surroundings. Whether it is a commercial or residential cleaning job you will obviously have different needs which dictate the kind of vacuum cleaner that is right for that particular job. If the main concern is multi purpose cleaning this vacuum cleaners could be the most appropriate. It comes with HEPA filter for effective dust filtering. This Vacuum cleaner contains washable dust bag for easy care durability. you can conveniently remove dirt pet hairs tough stains and more with complete ease. The static charge that some users have pointed out is a rare instance that builds naturally when dust is rubbed strongly. That s not an electric current and is harmless Warranty: 1 year on product Capacity: 21 liter Power: 1600 watts Includes: Vacuum Cleaner Power input: 220V Furthermore the of its suction mechanism allows you to remove both solid particles and fluids with equal ease. This vacuum cleaner has a powerful 1600W motor that is able to draw in every last piece of dirt using the HEPA filter that captures small particles that cause allergens. DON T MISS THE SPECIAL PRICE OFFER THIS MONTH. Package Includes Vacuum Cleaner 5 Feet Flexible Hose Pipe 2 x 1.5 Feet Extension pipes Floor cum carpet brush Wet brush with two separate mouths Upholstery nozzle Crevice Nozzle Washable dust bag HEPA filter Instruction manual Warranty card. All spare parts are available for warranty post warranty repairs. AMERICAN MICRONIC is an Indian owned brand with global ambitions and footprint. Headquartered in Delaware USA the vision is to make an Indian owned world class brand of home appliances that competes with the largest multinationals in the most advanced countries ie: the USA Europe Middle East by offering better product quality service delivery and value for money.,A.sh Jp Junaid Yaseen Maya sutar Andrabi praveen elangovan Satpreet Singh Amazon Customer,Best in its price range Best suction power Domestic Beast Very good suction power and efficient Beast of a Vaccum Cleaner Good built quality Nice product with good suction power Great Product,Purchased from Amazon for full price under no offers still beat competitors by Rs.163Order was placed on Thursday 01/12/22 late in the evening at 11 pm.Was to be Delivered on Thursday 08/12/22 but arrived early on Monday 05/12/22 at 10 am.Quite satisfied with the Delivery Packaging Condition of the item and also Happy with the early arrival.Along with the Vacuum we received a basic Instruction Manual and Warranty Card.The Invoice was missing from the parcel so it had to be downloaded from Amazon.To Register your Warranty you require to scan the Bar Code on the Invoice and WhatsApp the details.Without any delay excitedly we got to assemble the unit which was a fairly easy task took approximately 10 minutes which I guess is ok for the first time while getting familiar with all various attachments etc.First impressions the Vacuum itself looks sturdy built wise but some attachments could be a little stronger. Especially the extension pipes could be Stainless Steel same as the Drum and Telescopic in feature / operation. The main Vacuuming head attachment used for floor / hard surfaces could also be Stainless Steel as it gets used the most and gets banged around quite a bit would extend its life.Its a 2 pin plug instead of a 3 pin which could have been better with a surge protector fuse.The cord is of decent length quite impressed with the quality of the cord. Also the cord which has no autowind and cannot be inserted within the body of the unit after use can be rested on top of the Drum in a winding fashion it kinda works and does keep in place without being a nuisance. Hose same solution.The 2 side Latches are reasonably strong. Wheels are easy to install / insert and work fine.It would be absolutely fantastic if the various attachments could be stored / latched to the main unit while not in use storage wise but can understand the limitations in this regard.First demo was for the Vacuum.Noise average not too loud or unbearable reasonable with any other domestic Vacuum of similar power.Inside the lid the dust bag clings on to its inlet would be better if it could be secured / locked with a clip.In Vacuum suction mode the air gets forced out of the Blower outlet this outlet is directed on the opposite side of the unit and is directed straight onto the floor level. Now imagine if you had not yet cleaned that part of the room and that dust gets thrown around or blown onto the already cleaned surfaces it would be an unending job like a dog chasing its tail. If this outlet had a removable or having the ability to rotate something like a flap or adjustable Ac vents like in cars then it could direct the blown out air upwards while Vacuuming the surfaces and this could have been of great design sense.Suction is at par with as described or claimed in the adverts nothing too exciting but definitely not disappointing does the job which is important.Then follows the demo for the Blower.This feature should technically be equally as strong as the Vacuum because the force of the air sucked in while Vacuuming is supposedly the same force leaving the Blower outlet. To make things interesting there are fish gill like 2 vents on either sides of the Lid. These vents are the fixed kind cannot be closed or opened. One of the vent very faintly can be felt taking in air while the other vent blows out air at a significant force. This particular phenomena I am bewildered with cause as I understand the escaping rate of air through this vent will weaken the force supposed to leave the Blower outlet. So make of it what you will. Still does the job if you re looking at blowing leaves or scaring the neighbours pet.Finally the demo for the Wet.Performance is at par with as described or claimed in the adverts and as other customers have described in their video demonstrations again nothing too exciting but definitely not disappointing does the job which is important. May need to dry mop even after using the Wet function.In closingDefinitely do purchase it use it often as required and also helps keeping fit Do not allow dust to settle on your Vacuum Blower.Also ordered extra:i American Micronic Replacement Dust Bag for AMI VCD21 1600WDx AMI VCD15 1600WDxii RODAK 35 MM Mattress and Upholstery Nozzle for Vacuum Cleaner Wet and Dry Cleaning EU Import It have the best suction power among the wet and dry vaccum cleaner even better than some of the dry vaccum cleaners. I bought this for my mother in law. She likes it for being easy to use. It s simple and easy to connect and remove dust covers and pipes Extension pipes are little loose though. It s easy to clean those cat hairs now. And don t have to worry about accidentally sucking the water from the floor because it s Wet and dry vaccum cleaner. Hope the customer care is a good one incase of any needs arise. They send me already opened package but not used I think. They could have send us a fresh unopened perfectly sealed package. No complaints untill now. I liked the reusable dust cover feature also it s easy to connect it inside. Easy to handle don t have too much weight.It would have been better if there was an auto winding of power cables with a switch. This is a domestic beast.... great suction.Only thing that should had been ther is speed control.Noise level is high but with such suction is ok. As long as it cleans it all without ne to redo it again and again I am ok...Rest how it will stay with time will be something to see. It is very easy to clean as the suction power is great very powerful machine indeed I have been looking for a good vaccum cleaner for a long time now. I recently came across this and read the reviews etc. Some were good and some were bad. But at the same time I couldn t find any better specifications in any of the other vaccum cleaners in this price segment so I finally bought it.It came in a big Amazon box well packed and secured. Unboxed and it was as perfect as in the stock images. Here is the list for you to understand the pros and cons as easily as possible : Very Good quality steel and plastic build The suction 28kpa is really really good even with the thick carpets etc The wheels are really good too They move effortlessly You get a lot of accessories to clean different surfaces and they re good quality The blower function is really powerful The bag inside which collects the dust dirt is big and can be cleaned Washed easily The noise level isn t much. Its okay Not loud The cord length is 5mtrs which is enough The overheating protection is Good All the Accessories can be stored at the given spaces on the base Cons: The only thing that I think should be improved is the locking mechanism of the extension pipes. They are good and fit well but if its a carpet or some other mats you re cleaning you need to tighten it well otherwise it loosens and needs to be tightened again and again. Overall a 10/10 Product which fits all your needs Wet and Dry Cleaning of course .Better than any other Vaccum cleaners in under 10k price range . Go for it P.s I ve tried some other Vaccum cleaners too which are in the 6k and above range but this is the all in one OP Vaccum Cleaner Good suction with great built quality Good durability good suction power and quality product Vacuum cleaner is very fine suction power is quite good drying power is also just OK noise level is high as I expected. Cost is high as compared to other brands. Overall I rated it four star.,https://m.media amazon.com/images/W/WEBP 402378 T1/images/I/41tcKYuBPSL. SX300 SY300 QL70 FMwebp .jpg,https://www.amazon.in/American Micronic AMI VCD21 1600WDx Wet 1600Watts 21 litres Stainless/dp/B072NCN9M4/ref sr 1 317 qid 1672923607 s kitchen sr 1 317
Demokrazy New Nova Lint Cum Fuzz Remover for All Woolens Sweaters Blankets Jackets Remover Pill Remover from Carpets Curtains Pack of 1,Home Kitchen Kitchen HomeAppliances Vacuum Cleaning Ironing Irons Steamers Accessories LintShavers,475,999,52%,4.1,1 021,Quick and efficient Switch to turn it on and gently run the shaving head over the surface of the clothes. Corded The fluff remover runs on an inbuilt battery and has a corded wire. Battery operated fluff removers run out of power after a few times of use but you save hundreds on batteries with this corded fluff remover. Smart design With large shaving head detachable lint catcher and comfort grip handle. Slide downward to release the lint catcher gently to remove and clean the collected lint. The comfort grip handle allows the fluff remover to fit comfortably in your hand giving you a good and control as you de fuzz your garments Dual protection The adjustable height spacer protects your garments from being cut or snagged or caught. It also protects and reinforces your hands from accidentally touching the shaver foil. A cleaning brush is included in the pack to help you easily clean your appliance after use. Easily remove fabric fluff fuzz bobbles pills burr or roye from all types of garments and fabrics Package Content: 1 Unit of fluff Remover Report incorrect product information.,vipin Bhavana Rangarajan Raj Dimple Aggarwal Jaidev Harsh pandit MAHESH CHOUDHARY Sheetal Pandita,Good It s a good product. Go for it. Easy to use Good product but quality is ok ok Value for money Gave new life to my old clothes magical I could not believe that this product is so good Good for woolen clothes,Plastic is not of very good quality thought but it does the job well and it is easy to use. Nice product I bought this product at a price of rs 335 at this price product is good but don t know how long will it work as blades are quite low quality plastic of the body is good Cord length is also quite good. I have used it on my old woolen clothes they have become like new used on cotton trouser too it is also like new I like this product only makers should improve its quality. Value for money The product is literally magical. It gave a new life life to all my discarded old winter clothes. Must must must buy thing. Highly recommended. I am very glad that I purchased this as my all clothes became new purchase It s easy to use and useful especially in winters...,https://m.media amazon.com/images/W/WEBP 402378 T1/images/I/41Xg2TPKwyL. SX300 SY300 QL70 FMwebp .jpg,https://www.amazon.in/Demokrazy Remover Woolens Sweaters Blankets/dp/B08SKZ2RMG/ref sr 1 318 qid 1672923607 s kitchen sr 1 318
Instant Pot Air Fryer Vortex 2QT Touch Control Panel 360 EvenCrisp Technology Uses 95 % less Oil 4 in 1 Appliance: Air Fry Roast Bake Reheat Vortex 1.97Litre Black,Home Kitchen Kitchen HomeAppliances SmallKitchenAppliances DeepFatFryers AirFryers,4 995,20 049,75%,4.8,3 964,VOLTAGE 230 Volts : Instant Vortex Air Fryer 1.9 Litre is designed as per Indian Electrical Power 230 V 50 Hz FREE HOME INSTALLATION FREE HOME SERVICE: We at INSTANT BRANDS are committed to Keep Customers Interest Ahead of All. Feel free to contact Customer Care at 1800 123 2700 for Demonstration Installation and Service Requirement. SMART ALL IN 1 FUNCTIONALITY: Air fry Roast Bake and Reheat. WORLD OF POSSIBILITIES: Make French Fries Samosas Kabab/Cutlet Chicken Nuggets Corn Cheese Balls Banana Chips Cakes/muffins and much more GUILT FREE FOOD WITH 95% LESS OIL: With EVENCRISP TECHNOLOGY Instant Air Fryer delivers all the crunch and tenderness of deep frying with 95% less oil. EvenCrisp TECHNOLOGY: Advanced technology that drives air flow top down for a perfect golden finish and crispy tender results every time ONE TOUCH DIGITAL PANEL: The Digital Touch Panel consists of 6 cooking functions Air Fry Broil Roast Dehydrate Reheat and Bake along with cooking time and temperature settings.,nikhil Rituja Ray Prasan Krishnan Karthikeyan Amazon Customer Georgy Mathew Vikas Kakkar KANNAN P Placeholder,Loved it Good product Good product It s easy to use. Fine product Awesome Product Nice product user friendly Correct size and easy to use.,I have used multiple air fryers. But this one is best and value for money Good product and a excellent demo was given by Manikandan on video call.However we returned this to get a higher version of this. It s a good product worth the money. The virtual installation and demo given by Manikandan was very helpful and made it easy to use. Easy to use. Easy to clean. Easy to maintain. Good product. Value for money must recommend to everyone. Thanks a lot. This airfryer as expected is an alternative for people who hate deep frying and oil less food. Not only that Instant pot could be better than other airfryers out in the market.Manikandan gave a demo of the product. Thank you Very Good explanation about product and it s function then safety precautions and clarify our doubts by Manikandan and this demo was very useful to us. Nice product user friendly got video session for demo installation given today by Zafar. He explained all the options very well ready to support even after demo. I am giving 5 star for product installation. This Airfryer is most satisfying compact not over sized and easy to clean.I was worried it will be too large.worth the cost.,https://m.media amazon.com/images/W/WEBP 402378 T1/images/I/313WfOy8VSL. SX300 SY300 QL70 FMwebp .jpg,https://www.amazon.in/Instant Vortex 2QT EvenCrispTM Technology/dp/B0B53DS4TF/ref sr 1 316 qid 1672923609 s kitchen sr 1 316
